screen_time_hours,work_hours,sleep_hours,break_frequency,typing_speed_wpm,backspace_rate,pause_frequency,app_switch_rate,usage_type,focus_session_count,hydration_level,physical_activity,sleep_quality,stress_level,work_life_balance,anxiety_level,motivation_level,peak_activity_hour,late_night_activity,social_screen_time,work_screen_time,detox_days_per_week,screen_free_hours,weekend_screen_increase,weekend_work_decrease,cognitive_load_score,burnout_level,work_intensity,screen_efficiency,sleep_deficit,sleep_quality_ratio,sleep_debt,typing_efficiency,cognitive_strain,focus_productivity,digital_balance,work_life_ratio,wellness_score,mental_health_index,stress_burnout_risk,night_owl_score,early_bird_score,social_work_ratio
6.5,7.64,9.0,5,79.8,9.07,3.2,13.65,1,5,3,76.3,7.7,2.8,10.0,1.4,8.6,9,1.0,0.92,5.58,3,3.3,-1.1,2.8,14.2,0,1.2733333333333332,0.8454545454545455,0.0,0.77,-0.0,7.924528301886792,15.47,27.235494880546074,0.93,0.5565132936748816,5.686111111111111,9.066666666666666,9.135,0.25,7.7,0.1619718309859155
6.46,5.83,7.05,5,85.1,10.15,2.66,4.85,0,4,4,80.9,8.7,3.9,10.0,3.2,6.2,10,0.5,2.34,4.12,3,4.7,-1.6,3.1,16.3,0,0.9716666666666667,0.6280487804878049,0.9500000000000002,0.8699999999999999,-1.6149999999999995,7.6322869955156944,15.47,58.18803418803419,1.0699999999999998,0.3736780258519389,6.480555555555555,7.666666666666667,9.685,0.125,0.0,0.5545023696682464
8.8,6.19,8.01,3,67.9,1.91,0.12,15.19,0,5,3,70.5,5.2,4.6,10.0,1.2,8.7,21,0.9,1.96,6.85,2,2.4,-1.2,0.5,11.5,0,1.5475,0.7696629213483145,0.0,0.52,0.0,23.333333333333336,2.15,20.969734403953062,0.64,0.4178197772527844,4.691666666666666,9.166666666666666,3.375,0.225,0.0,0.2820143884892087
5.57,5.37,8.64,8,61.3,8.91,5.55,8.51,2,7,3,60.9,7.6,1.2,10.0,1.0,6.4,20,1.6,2.21,3.36,3,4.1,0.7,2.7,21.4,0,0.5966666666666667,0.5925925925925926,0.0,0.76,-0.0,6.185671039354188,20.009999999999998,45.120925341745526,1.01,0.37434646218194495,5.2250000000000005,8.466666666666667,10.604999999999999,0.4,0.0,0.638728323699422
4.03,5.1,9.67,7,78.3,3.5,2.26,9.57,2,7,5,49.4,8.0,2.9,10.0,3.4,7.4,9,0.8,0.52,3.51,3,3.3,-0.4,2.1,11.4,0,0.6375,0.8498789346246973,0.0,0.8,-0.0,17.4,8.02,51.85430463576159,0.93,0.37759131293188547,5.705555555555556,8.0,5.46,0.2,8.0,0.1440443213296399
6.06,4.08,8.05,4,63.9,10.86,4.77,12.65,0,4,4,84.9,6.1,3.7,10.0,3.6,6.8,9,0.9,1.11,4.95,2,3.9,-1.3,0.0,27.2,0,0.8160000000000001,0.8035714285714287,0.0,0.61,0.0,5.387858347386172,20.4,18.725274725274723,0.79,0.2807017543859649,5.7250000000000005,7.733333333333333,12.049999999999999,0.225,6.1,0.21980198019801983
7.85,5.16,8.33,4,51.7,1.58,2.33,18.53,2,4,5,62.3,7.9,4.7,10.0,1.0,10.0,20,0.8,1.21,6.64,2,3.6,-1.6,0.0,20.3,0,1.032,0.8352201257861636,0.0,0.79,-0.0,20.038759689922482,6.24,10.58883768561188,0.76,0.35265975623647344,6.030555555555556,9.666666666666666,5.470000000000001,0.2,0.0,0.1795252225519288
7.65,7.02,8.75,5,80.5,5.22,6.03,17.27,1,7,5,56.7,9.4,3.6,10.0,1.0,7.1,20,1.7,1.59,6.06,3,2.2,-0.8,4.3,19.8,0,1.17,0.7819354838709677,0.0,0.9400000000000001,-0.0,12.942122186495178,17.279999999999998,30.842911877394638,0.82,0.4907375043691017,6.375,8.700000000000001,10.44,0.425,0.0,0.25811688311688313
7.48,6.59,8.31,4,56.2,5.2,3.11,12.2,1,7,4,71.0,7.3,3.7,10.0,3.5,5.0,9,1.6,1.26,6.22,1,2.7,0.9,3.6,22.6,0,1.318,0.8205804749340369,0.0,0.73,-0.0,9.064516129032258,11.42,29.803030303030308,0.47000000000000003,0.45427389705882354,5.73888888888889,7.166666666666667,7.5600000000000005,0.4,7.3,0.19936708860759494
7.77,5.89,7.69,4,94.3,8.56,0.0,11.2,2,6,3,41.4,6.4,3.6,9.7,2.9,8.4,10,0.7,2.03,5.74,2,2.0,-1.1,0.7,3.5,0,1.178,0.7293519695044474,0.3099999999999996,0.64,0.18599999999999967,9.864016736401673,8.56,46.377049180327866,0.6,0.37708066581306016,4.283333333333333,8.4,6.08,0.175,0.0,0.3476027397260274
8.49,6.71,7.79,5,63.6,13.44,5.91,5.67,2,4,5,92.6,8.4,4.3,10.0,1.0,10.0,9,1.5,2.45,6.05,1,3.4,-0.3,0.8,25.9,0,1.1183333333333334,0.7043073341094296,0.20999999999999996,0.8400000000000001,-0.29400000000000004,4.404432132963989,25.259999999999998,38.14092953523239,0.54,0.45749999999999996,7.038888888888889,9.666666666666666,14.78,0.375,8.4,0.39837398373983746
7.94,4.77,7.87,5,75.7,2.47,8.1,5.77,0,6,4,72.3,8.4,4.4,10.0,2.1,7.8,15,1.2,1.8,6.14,2,5.4,-0.6,2.2,13.2,0,0.7949999999999999,0.7636815920398009,0.1299999999999999,0.8400000000000001,-0.18199999999999988,21.81556195965418,18.669999999999998,67.09010339734122,0.9400000000000001,0.31959798994974875,6.141666666666667,8.566666666666666,11.535,0.3,0.0,0.2884615384615385
7.69,6.14,8.13,4,74.5,7.82,5.8,13.45,0,5,3,50.5,8.5,3.3,10.0,3.9,7.8,9,1.5,1.95,5.74,2,5.0,1.3,2.5,16.9,0,1.228,0.736842105263158,0.0,0.85,-0.0,8.44671201814059,19.419999999999998,25.77854671280277,0.9,0.4085616058556061,5.236111111111111,7.966666666666666,11.36,0.375,8.5,0.3339041095890411
6.78,6.95,7.59,7,51.0,2.64,1.71,9.0,1,7,3,82.6,8.1,4.0,10.0,1.9,7.6,10,0.6,2.0,4.77,3,2.4,-1.6,3.3,19.1,0,0.86875,0.693313953488372,0.41000000000000014,0.8099999999999999,-0.451,14.010989010989011,6.0600000000000005,35.7,0.8400000000000001,0.46230598669623063,5.9944444444444445,8.566666666666666,5.03,0.15,0.0,0.4106776180698153
6.52,4.22,7.85,4,88.2,7.07,4.03,11.36,0,5,5,95.1,6.6,4.7,10.0,1.1,7.7,21,0.2,1.99,4.53,1,3.4,0.8,0.0,11.4,0,0.844,0.6842900302114805,0.15000000000000036,0.6599999999999999,0.06000000000000019,10.929368029739777,15.13,35.67961165048544,0.54,0.2897356676965328,6.508333333333333,8.866666666666667,9.915000000000001,0.05,0.0,0.42980561555075597
6.01,6.05,7.25,6,43.3,6.56,3.4,9.18,0,7,3,64.9,10.0,2.4,10.0,1.0,9.4,14,1.3,1.35,4.66,1,2.8,1.2,1.3,22.9,0,0.8642857142857142,0.7626841243862521,0.75,1.0,-2.25,5.727513227513227,13.36,29.774066797642433,0.48,0.38612913519838316,6.136111111111112,9.466666666666667,7.88,0.325,0.0,0.2836134453781513
6.89,6.16,8.25,4,47.4,11.71,0.86,6.97,1,6,2,81.9,9.1,3.0,10.0,1.8,7.7,10,0.8,1.23,5.66,1,3.4,0.4,2.7,19.5,0,1.232,0.8097281831187412,0.0,0.9099999999999999,-0.0,3.7293469708890634,13.43,35.68381430363864,0.54,0.4282238442822385,5.9750000000000005,8.633333333333333,8.215,0.2,0.0,0.21354166666666669
6.19,7.4,7.17,5,54.5,3.25,2.75,9.06,0,5,3,89.7,8.5,3.9,10.0,3.0,7.5,10,1.7,1.55,4.63,3,3.4,0.6,4.5,26.0,0,1.2333333333333334,0.7360890302066773,0.8300000000000001,0.85,-1.245,12.823529411764707,8.75,27.087475149105366,0.9400000000000001,0.4825562438865342,6.325,8.166666666666666,6.325,0.425,0.0,0.32769556025369984
7.88,6.34,8.34,7,70.4,9.26,5.05,4.89,0,6,3,49.4,8.7,2.6,10.0,2.7,8.6,14,0.6,2.91,4.96,1,4.8,1.9,1.7,17.0,0,0.7925,0.6215538847117795,0.0,0.8699999999999999,-0.0,6.8615984405458095,19.36,71.71477079796266,0.6799999999999999,0.4273197034374298,5.272222222222222,8.633333333333333,10.98,0.15,0.0,0.5750988142292491
7.81,5.44,8.14,3,60.5,5.37,3.6,12.69,1,5,4,78.9,5.3,3.9,10.0,3.3,10.0,10,1.5,1.6,6.22,2,2.4,-0.5,2.7,17.2,0,1.36,0.7863463969658661,0.0,0.53,0.0,9.497645211930926,12.57,22.096420745069395,0.64,0.3740116878652458,5.291666666666667,8.9,8.235,0.375,0.0,0.25316455696202533
6.85,6.26,8.41,3,65.2,10.95,4.49,5.47,2,6,5,57.2,7.3,3.7,10.0,1.0,5.5,14,0.4,0.71,6.14,3,5.6,-1.3,3.0,21.7,0,1.565,0.883453237410072,0.0,0.73,-0.0,5.456066945606695,19.93,60.46367851622876,1.16,0.42769300842632657,5.688888888888889,8.166666666666666,11.815,0.1,0.0,0.1137820512820513
6.81,6.56,7.36,4,55.4,7.36,4.86,2.65,2,6,3,40.7,7.6,4.7,9.4,3.5,9.9,10,1.7,1.83,4.98,1,2.2,-0.8,0.9,20.8,0,1.3119999999999998,0.7206946454413894,0.6399999999999997,0.76,-0.38399999999999956,6.626794258373206,17.080000000000002,91.06849315068493,0.42000000000000004,0.41098465072569695,4.663888888888889,8.6,10.89,0.425,0.0,0.36023622047244097
6.24,4.42,8.49,5,80.8,9.98,0.65,5.05,2,4,4,87.3,9.5,3.5,10.0,4.5,7.7,20,1.5,0.9,5.34,2,4.3,-0.6,0.0,11.3,0,0.7366666666666667,0.8422712933753943,0.0,0.95,-0.0,7.358834244080145,11.280000000000001,53.421487603305785,0.8300000000000001,0.3144788331554607,6.925,7.733333333333333,7.390000000000001,0.375,0.0,0.16544117647058826
6.55,7.02,7.45,7,66.2,8.89,2.63,11.89,1,6,4,69.3,8.5,3.3,10.0,3.7,6.2,21,1.8,1.28,5.27,2,3.3,1.9,4.8,20.9,0,0.8775,0.7924812030075188,0.5499999999999998,0.85,-0.8249999999999997,6.693629929221435,14.15,30.814584949573316,0.73,0.45599220526144846,6.091666666666666,7.5,8.725,0.45,0.0,0.23836126629422721
5.95,6.69,8.7,5,60.4,1.64,0.0,0.0,2,7,4,43.0,9.4,3.0,10.0,1.0,8.3,15,1.4,2.34,3.61,1,5.6,0.2,0.8,11.4,0,1.115,0.596694214876033,0.0,0.9400000000000001,-0.0,22.878787878787882,1.64,422.8,0.76,0.4587428571428572,5.661111111111111,9.1,2.32,0.35,0.0,0.6307277628032345
8.52,4.86,8.27,4,46.9,1.2,1.69,6.07,0,4,3,82.3,8.7,3.9,10.0,1.2,9.8,9,0.6,3.34,5.18,2,2.3,0.5,0.0,21.1,0,0.9720000000000001,0.6009280742459397,0.0,0.8699999999999999,-0.0,21.318181818181817,4.58,26.534653465346533,0.63,0.33847939640162505,6.186111111111111,9.533333333333333,4.24,0.15,8.7,0.6325757575757577
6.77,4.68,7.02,5,73.2,3.02,2.25,5.04,2,7,3,32.6,6.1,2.1,10.0,6.0,6.9,10,2.0,2.29,4.48,2,5.3,0.7,2.1,13.0,0,0.7799999999999999,0.6521106259097527,0.9800000000000004,0.61,0.8820000000000008,18.2089552238806,7.52,84.8344370860927,0.93,0.28472926384100583,3.9388888888888887,6.966666666666666,4.81,0.5,0.0,0.5
8.67,4.07,8.35,3,71.0,3.46,4.46,8.15,2,6,4,48.5,8.3,3.5,10.0,1.6,8.2,9,0.5,2.24,6.43,3,5.5,-1.2,0.0,20.8,0,1.0175,0.7331812998859749,0.0,0.8300000000000001,-0.0,15.919282511210762,12.379999999999999,46.557377049180324,1.15,0.2742279618192027,5.447222222222223,8.866666666666667,7.9399999999999995,0.125,8.3,0.34303215926493114
6.22,6.04,8.33,7,71.7,6.72,2.2,9.46,2,7,3,75.3,7.5,3.0,10.0,1.7,8.8,10,0.0,1.16,5.06,3,3.6,-1.5,0.9,14.0,0,0.755,0.8006329113924051,0.0,0.75,-0.0,9.28756476683938,11.120000000000001,47.98279158699809,0.96,0.4190079778009019,5.591666666666666,9.033333333333333,7.0600000000000005,0.0,0.0,0.2248062015503876
7.3,7.81,8.54,6,67.2,4.8,4.53,4.64,2,4,4,40.8,8.1,3.4,9.2,1.0,7.1,9,0.4,1.18,6.11,3,4.0,0.1,4.2,21.2,0,1.1157142857142857,0.8256756756756758,0.0,0.8099999999999999,-0.0,11.586206896551724,13.86,47.65957446808511,1.0,0.5284167794316643,5.166666666666667,8.433333333333334,8.629999999999999,0.1,8.1,0.1900161030595813
5.02,6.41,7.99,4,68.2,8.32,2.88,10.96,2,5,3,46.0,7.8,3.8,10.0,2.5,10.0,20,1.3,1.29,3.72,1,2.1,-0.1,3.9,18.3,0,1.282,0.7265625000000001,0.009999999999999787,0.78,-0.007999999999999828,7.317596566523605,14.08,28.511705685618725,0.41,0.4205116991034333,4.877777777777778,9.166666666666666,8.94,0.325,0.0,0.337696335078534
6.4,4.52,8.73,4,69.3,2.19,3.92,8.18,1,7,3,26.4,8.1,4.8,10.0,3.4,10.0,9,1.3,1.67,4.73,1,2.7,-1.5,0.0,9.2,0,0.9039999999999999,0.7276923076923077,0.0,0.8099999999999999,-0.0,21.724137931034484,10.03,52.84313725490196,0.47000000000000003,0.3047875927174646,4.433333333333333,8.866666666666667,7.414999999999999,0.325,8.1,0.34575569358178054
7.99,4.19,7.11,3,92.4,8.24,6.64,12.14,0,7,3,48.3,9.1,2.1,10.0,1.0,10.0,15,1.0,2.95,5.04,1,3.1,1.5,1.9,11.1,0,1.0475,0.622991347342398,0.8899999999999997,0.9099999999999999,-1.868999999999999,10.0,21.519999999999996,49.22374429223745,0.51,0.26049114081442337,5.375,9.666666666666666,11.809999999999999,0.25,0.0,0.5739299610894942
7.97,7.43,7.85,4,63.0,2.66,3.54,16.68,2,7,5,41.6,6.1,3.9,8.8,1.1,9.7,9,0.1,2.19,5.78,1,4.7,0.6,2.0,26.3,0,1.486,0.7162329615861215,0.15000000000000036,0.61,0.13500000000000037,17.21311475409836,9.74,24.94343891402715,0.67,0.48069872762562005,4.855555555555555,9.133333333333335,6.82,0.025,6.1,0.37244897959183676
8.66,5.68,7.3,5,83.8,3.19,2.48,9.35,2,5,2,48.4,7.0,4.5,9.5,2.9,9.0,14,1.9,1.04,7.62,2,4.8,0.5,1.7,10.5,0,0.9466666666666667,0.8698630136986302,0.7000000000000002,0.7,0.0,20.0,8.15,40.48309178743961,0.8800000000000001,0.3573825503355705,4.344444444444444,8.533333333333333,6.325,0.475,0.0,0.13471502590673576
5.76,6.52,8.14,4,77.2,9.96,6.0,6.29,2,6,2,68.5,7.7,4.0,10.0,1.0,7.4,14,0.7,2.08,3.68,1,2.3,0.6,2.8,16.9,0,1.3039999999999998,0.627986348122867,0.0,0.77,-0.0,7.0437956204379555,21.96,63.53909465020577,0.43,0.4429849394179594,5.13611111111111,8.799999999999999,12.98,0.175,0.0,0.5502645502645502
5.63,7.01,7.33,5,61.8,0.0,3.05,14.73,2,7,4,69.3,7.8,2.4,10.0,1.0,8.4,15,0.5,1.69,3.95,1,3.1,-1.7,3.0,14.3,0,1.1683333333333332,0.6893542757417104,0.6699999999999999,0.78,-0.5359999999999998,61.8,6.1,27.501589319771135,0.51,0.4518208185626812,5.858333333333333,9.133333333333333,4.25,0.125,0.0,0.41728395061728396
6.46,6.94,8.8,5,79.4,9.36,0.29,8.54,2,5,3,83.3,8.3,4.4,10.0,1.5,5.9,15,1.3,2.44,4.01,2,3.8,1.9,3.1,9.5,0,1.1566666666666667,0.6112804878048781,0.0,0.8300000000000001,-0.0,7.664092664092665,9.94,41.61425576519917,0.78,0.5024737540726439,6.080555555555556,8.133333333333333,7.17,0.325,0.0,0.5936739659367397
4.63,5.46,8.1,8,60.9,10.61,4.1,7.32,1,5,3,79.8,7.6,2.2,10.0,2.5,7.1,14,1.6,1.11,3.52,1,4.5,-0.7,0.5,23.9,0,0.6066666666666667,0.744186046511628,0.0,0.76,-0.0,5.245478036175711,18.81,36.59855769230769,0.65,0.3747426218256692,5.75,8.200000000000001,10.504999999999999,0.4,0.0,0.30662983425414364
5.47,7.94,8.35,6,59.8,0.0,4.23,6.97,2,6,4,64.4,8.7,2.8,10.0,1.1,8.3,20,0.0,1.92,3.55,2,3.5,0.0,2.6,10.1,0,1.1342857142857143,0.6373429084380611,0.0,0.8699999999999999,-0.0,59.8,8.46,45.01882057716436,0.75,0.5447061513834897,6.022222222222222,9.066666666666668,5.630000000000001,0.0,0.0,0.5260273972602739
6.64,7.88,8.8,5,50.7,5.21,4.32,11.35,1,7,4,21.9,8.3,2.5,9.1,1.0,6.7,10,1.9,2.42,4.22,2,2.5,-0.3,4.3,19.4,0,1.3133333333333332,0.626112759643917,0.0,0.8300000000000001,-0.0,8.16425120772947,13.850000000000001,28.73684210526316,0.65,0.5311762723289518,4.708333333333333,8.266666666666666,8.175,0.475,0.0,0.5601851851851852
5.03,6.74,8.61,7,81.2,10.64,1.52,15.67,1,6,2,72.6,6.1,2.7,10.0,1.0,9.8,15,0.2,1.02,4.01,3,2.1,-0.4,1.3,10.4,0,0.8425,0.7816764132553606,0.0,0.61,0.0,6.975945017182131,13.68,29.22615476904619,0.8099999999999999,0.4753173483779972,4.716666666666666,9.6,8.19,0.05,0.0,0.24817518248175185
7.1,7.34,8.02,6,93.9,0.19,2.39,10.97,1,6,3,77.3,9.7,2.8,10.0,1.0,6.7,20,1.4,0.9,6.2,1,3.5,-1.6,2.1,2.1,0,1.0485714285714285,0.8611111111111113,0.0,0.97,-0.0,78.9075630252101,4.970000000000001,47.067669172932334,0.55,0.49960294951786727,6.3805555555555555,8.566666666666666,3.8850000000000002,0.35,0.0,0.14285714285714288
8.49,6.55,8.7,4,70.3,6.11,4.45,12.13,2,6,2,73.0,10.0,3.5,10.0,4.1,9.1,20,1.9,2.4,6.09,2,5.9,-0.8,0.7,20.2,0,1.31,0.7089639115250291,0.0,1.0,-0.0,9.887482419127988,15.010000000000002,32.12490479817212,0.99,0.46508875739644967,6.027777777777778,8.333333333333334,9.255,0.475,0.0,0.3877221324717286
5.29,6.99,9.54,5,71.9,5.32,4.58,18.74,1,6,4,74.9,7.4,2.1,10.0,1.4,6.0,20,1.4,0.87,4.42,3,3.0,0.0,2.7,16.7,0,1.165,0.8200371057513915,0.0,0.74,-0.0,11.376582278481013,14.48,21.85410334346505,0.9,0.5290778352466254,5.8805555555555555,8.200000000000001,8.290000000000001,0.35,0.0,0.1924778761061947
7.01,4.64,7.05,3,64.1,9.04,0.38,12.6,1,5,3,32.6,8.3,4.4,10.0,3.6,8.4,14,0.4,1.59,5.42,3,3.5,-1.0,0.1,15.3,0,1.16,0.7623066104078763,0.9500000000000002,0.8300000000000001,-1.235000000000001,6.384462151394422,9.799999999999999,23.566176470588236,0.95,0.2828118650954896,4.6722222222222225,8.266666666666667,7.1,0.1,0.0,0.2880434782608696
5.36,6.25,9.22,6,75.8,4.32,6.15,11.44,2,7,2,90.9,8.4,2.6,10.0,2.0,8.6,20,0.2,1.31,4.05,3,4.5,-1.1,3.2,21.2,0,0.8928571428571429,0.7417582417582417,0.0,0.8400000000000001,-0.0,14.248120300751879,16.62,42.652733118971064,1.05,0.4711647191858274,5.991666666666667,8.866666666666667,9.610000000000001,0.05,0.0,0.31566265060240967
5.66,6.48,7.08,7,60.1,5.87,5.34,6.06,0,6,4,56.8,9.7,3.4,10.0,1.0,5.0,20,1.7,1.08,4.58,2,5.9,-1.9,3.2,24.6,0,0.81,0.795138888888889,0.9199999999999999,0.97,-2.483999999999999,8.748180494905386,16.55,51.07648725212465,0.99,0.4056761268781302,6.144444444444445,8.0,9.975,0.425,0.0,0.2307692307692308
7.28,6.84,7.52,5,80.2,6.68,4.03,11.46,0,5,4,105.3,6.9,3.8,10.0,2.9,10.0,10,0.8,1.77,5.51,3,2.4,1.7,2.6,14.4,0,1.14,0.7466124661246613,0.4800000000000004,0.6900000000000001,0.04799999999999987,10.442708333333334,14.74,32.18298555377207,0.8400000000000001,0.46451612903225803,6.558333333333334,9.033333333333333,9.27,0.2,0.0,0.31550802139037437
8.96,4.41,7.12,4,69.3,1.21,3.29,8.64,0,5,4,47.0,9.6,2.0,10.0,1.6,8.2,21,1.9,1.11,7.85,1,4.5,1.9,0.2,13.5,0,0.882,0.8664459161147902,0.8799999999999999,0.96,-2.2879999999999994,31.357466063348415,7.79,35.94398340248962,0.65,0.2739697659971009,5.838888888888889,8.866666666666667,4.895,0.475,0.0,0.139622641509434
5.83,6.89,7.18,7,88.3,5.36,1.06,13.73,0,5,4,70.0,7.4,3.6,10.0,4.8,8.3,14,1.7,1.68,4.14,1,5.1,-1.4,4.6,8.4,0,0.86125,0.6981450252951096,0.8200000000000003,0.74,-0.3280000000000004,13.883647798742137,7.48,29.97284453496266,0.71,0.44016183986371377,5.7444444444444445,7.833333333333333,5.54,0.425,0.0,0.39622641509433965
6.31,6.37,7.28,6,84.7,5.98,5.89,7.82,0,4,3,78.1,8.3,3.7,10.0,1.0,5.8,15,1.1,2.23,4.08,1,5.6,-0.5,2.4,14.9,0,0.91,0.6365054602184088,0.7199999999999998,0.8300000000000001,-0.9360000000000002,12.134670487106018,17.759999999999998,38.41269841269841,0.76,0.4131445249162253,5.936111111111111,8.266666666666667,10.729999999999999,0.275,0.0,0.5334928229665072
6.33,5.63,7.19,4,96.8,6.63,3.23,9.35,2,5,2,72.2,9.6,2.8,10.0,1.0,8.0,9,1.0,1.05,5.27,2,2.5,1.1,2.3,6.7,0,1.126,0.8195956454121306,0.8099999999999996,0.96,-2.1059999999999985,12.686762778505898,13.09,46.76328502415459,0.65,0.36074327210593765,5.872222222222223,9.0,7.945,0.25,9.6,0.19553072625698328
6.59,5.68,8.2,7,70.8,5.92,0.75,8.04,0,5,5,65.3,7.8,2.4,10.0,1.2,9.1,20,1.6,0.74,5.85,2,3.2,0.5,3.4,11.3,0,0.71,0.874439461883408,0.0,0.78,-0.0,10.23121387283237,7.42,39.15929203539823,0.72,0.3860881386654582,6.080555555555556,9.299999999999999,4.91,0.4,0.0,0.12436974789915968
7.05,5.05,7.26,5,57.5,3.69,1.73,10.64,1,5,5,20.0,7.6,2.7,9.7,3.9,6.9,20,0.4,1.49,5.56,3,5.9,0.6,0.0,14.5,0,0.8416666666666667,0.7776223776223776,0.7400000000000002,0.76,-0.44399999999999984,12.260127931769723,7.15,24.69931271477663,1.19,0.3078017066233238,4.7555555555555555,7.566666666666666,4.925000000000001,0.1,0.0,0.2632508833922262
6.76,6.69,8.83,8,54.5,5.39,1.05,10.0,2,6,2,75.1,7.9,1.9,10.0,2.5,6.7,21,0.3,0.79,5.97,1,3.2,-1.6,1.8,18.9,0,0.7433333333333334,0.870262390670554,0.0,0.79,-0.0,8.528951486697967,7.49,29.727272727272727,0.52,0.4806609986827925,5.38611111111111,8.066666666666666,4.695,0.075,0.0,0.13014827018121913
5.78,7.83,8.34,6,68.2,7.83,4.67,10.12,2,7,4,64.0,7.5,2.3,10.0,1.4,6.4,14,1.4,1.96,3.82,2,5.5,-0.3,3.9,20.6,0,1.1185714285714285,0.6496598639455782,0.0,0.75,-0.0,7.723669309173273,17.17,42.931654676259,0.95,0.5365463682046596,5.611111111111111,8.333333333333334,9.735000000000001,0.35,0.0,0.5
5.94,6.19,8.17,7,66.2,7.5,2.91,5.28,2,5,2,71.0,8.1,2.1,10.0,1.0,7.8,21,1.7,1.66,4.27,1,4.2,0.2,1.4,10.0,0,0.77375,0.7069536423841059,0.0,0.8099999999999999,-0.0,7.788235294117648,13.32,52.70700636942675,0.62,0.4226217569412836,5.338888888888889,8.933333333333334,7.71,0.425,0.0,0.379862700228833
7.63,5.99,7.65,5,98.9,5.76,4.93,11.46,2,7,3,43.7,9.5,2.6,9.7,3.2,7.5,15,1.3,0.79,6.84,2,5.5,-1.4,0.0,9.6,0,0.9983333333333334,0.8848641655886158,0.34999999999999964,0.95,-0.8749999999999991,14.630177514792901,15.62,55.56179775280899,0.95,0.38344180091752905,5.3805555555555555,8.0,9.11,0.325,0.0,0.11383285302593661
4.49,5.39,8.36,6,64.9,3.46,1.16,19.66,0,6,2,50.1,6.4,1.2,10.0,1.0,8.3,21,1.7,1.03,3.46,1,4.6,0.9,0.5,15.2,0,0.7699999999999999,0.7538126361655774,0.0,0.64,0.0,14.551569506726459,5.779999999999999,18.84801548886738,0.6599999999999999,0.36406619385342787,4.191666666666666,9.1,3.4899999999999998,0.425,0.0,0.2893258426966292
7.69,5.61,7.7,4,88.9,1.61,3.27,5.41,2,5,4,24.6,8.3,4.9,9.5,2.3,8.3,21,1.9,1.28,6.41,1,2.9,0.6,2.4,10.3,0,1.122,0.8228498074454429,0.2999999999999998,0.8300000000000001,-0.38999999999999996,34.06130268199234,8.15,69.34477379095163,0.49000000000000005,0.3530522341095028,4.783333333333334,8.5,6.525,0.475,0.0,0.1966205837173579
7.74,6.24,7.31,3,73.8,9.15,3.6,6.72,0,6,5,45.8,9.2,3.5,9.4,2.3,8.1,9,0.1,2.37,5.37,3,4.7,0.1,3.8,12.7,0,1.56,0.6849489795918368,0.6900000000000004,0.9199999999999999,-1.5180000000000005,7.270935960591133,16.35,57.35751295336787,1.0699999999999998,0.39179573043114274,6.0055555555555555,8.4,9.925,0.025,9.2,0.43327239488117003
6.39,7.27,7.32,5,74.6,7.3,2.04,8.55,0,7,3,45.1,9.0,2.2,9.2,1.0,5.0,9,0.5,1.44,4.95,3,3.1,-1.5,3.6,8.0,0,1.2116666666666667,0.7627118644067797,0.6799999999999997,0.9,-1.3599999999999994,8.987951807228914,11.379999999999999,54.6806282722513,0.9099999999999999,0.4564193784660458,5.252777777777777,7.733333333333333,6.789999999999999,0.125,9.0,0.2851485148514851
8.58,5.9,7.03,3,80.0,4.01,3.51,14.48,1,4,3,98.6,7.3,4.5,10.0,2.2,5.9,10,0.8,2.12,6.46,1,2.3,0.1,2.4,15.1,0,1.475,0.7442396313364056,0.9699999999999998,0.73,-0.29099999999999976,15.96806387225549,11.03,20.671834625322997,0.43,0.3849499782514137,6.172222222222222,7.8999999999999995,7.765,0.2,0.0,0.3231707317073171
5.28,6.87,8.22,5,65.3,8.37,6.97,7.08,2,4,3,103.7,8.4,3.6,10.0,2.4,6.9,20,2.0,2.08,3.2,2,2.4,-0.4,2.2,21.5,0,1.145,0.5947955390334573,0.0,0.8400000000000001,-0.0,6.969050160085379,22.31,32.32673267326732,0.64,0.4889099750919227,6.680555555555556,8.166666666666666,12.955,0.5,0.0,0.6303030303030303
5.7,7.73,8.57,4,74.2,5.02,1.65,0.0,1,5,3,86.1,10.0,2.4,10.0,1.0,8.4,9,0.7,1.6,4.1,2,4.0,-1.2,3.7,11.3,0,1.546,0.7068965517241379,0.0,1.0,-0.0,12.325581395348838,8.32,371.0,0.8,0.5523401214719543,6.7250000000000005,9.133333333333333,5.36,0.175,10.0,0.38095238095238104
7.71,5.49,8.62,3,62.6,12.13,3.64,2.21,0,4,4,65.2,7.8,2.7,10.0,1.0,10.0,10,1.5,1.49,6.22,2,3.1,0.2,0.5,19.2,0,1.3725,0.7964148527528809,0.0,0.78,-0.0,4.767707539984768,19.41,78.00623052959502,0.71,0.38409514925373134,5.7444444444444445,9.666666666666666,11.055,0.375,0.0,0.23575949367088608
6.67,5.51,8.17,5,68.3,7.8,2.56,22.6,0,6,2,26.3,10.0,2.6,10.0,2.1,7.0,10,0.3,2.37,4.3,3,3.4,-0.2,2.3,15.1,0,0.9183333333333333,0.6351550960118169,0.0,1.0,-0.0,7.761363636363636,12.920000000000002,17.364406779661014,0.9400000000000001,0.35798592311857064,4.730555555555555,8.299999999999999,7.760000000000001,0.075,0.0,0.5386363636363637
