screen_time_hours,work_hours,sleep_hours,break_frequency,typing_speed_wpm,backspace_rate,pause_frequency,app_switch_rate,usage_type,focus_session_count,hydration_level,physical_activity,cognitive_load_score,burnout_level
9.84,6.28,5.07,6,78.3,15.33,3.18,21.63,0,3,3,35.8,6.3,1
9.82,9.38,6.65,2,64.2,11.2,3.59,35.51,1,5,5,118.7,13.0,1
3.35,2.72,3.69,10,78.3,11.97,7.01,21.45,1,1,3,1.5,13.1,1
6.59,3.94,8.13,2,70.7,12.94,2.35,16.37,0,3,1,40.4,6.3,0
14.53,9.69,8.83,0,51.5,14.05,3.53,6.45,2,2,1,20.0,13.5,1
3.09,2.75,8.86,3,87.5,8.86,2.07,23.82,2,6,5,51.9,7.8,0
2.77,2.68,7.76,10,96.0,4.04,5.04,17.44,2,7,3,74.5,0.0,0
2.96,2.8,5.71,1,85.7,7.84,4.54,34.12,2,5,1,82.1,1.6,1
4.35,1.65,5.35,4,62.9,18.08,1.47,22.13,0,6,3,63.3,12.5,1
7.02,5.32,6.47,9,58.1,5.96,11.64,25.43,2,2,4,78.3,24.0,1
14.82,10.93,5.27,1,56.0,10.7,6.82,25.33,2,6,1,17.8,17.2,2
8.42,2.21,4.51,8,88.3,4.57,2.59,14.74,0,0,1,91.5,0.0,1
9.9,4.32,7.65,7,74.3,2.99,0.0,13.39,0,6,5,13.5,0.0,1
5.81,5.16,4.7,8,62.0,1.93,9.25,9.31,1,2,5,64.0,17.2,1
10.33,1.95,3.01,6,29.2,13.2,1.39,20.16,2,3,3,73.4,18.5,1
8.23,5.58,6.82,5,45.0,15.01,7.65,23.29,2,7,4,51.1,22.8,1
5.08,3.21,8.21,9,74.5,10.44,3.35,24.33,1,7,3,70.8,4.6,0
11.72,3.88,8.48,0,72.3,12.25,0.59,18.39,0,3,3,12.6,0.5,1
8.31,2.91,3.17,8,94.4,12.63,2.5,22.39,1,2,5,52.6,12.0,1
14.82,11.32,3.64,10,54.7,14.21,8.09,12.13,0,8,1,91.0,18.9,2
9.48,7.73,4.66,0,46.1,6.88,5.72,6.31,0,8,2,87.0,6.1,1
8.27,2.15,6.19,0,73.5,12.21,10.93,21.77,2,0,5,11.1,20.9,1
11.84,1.29,5.7,1,44.0,2.41,4.44,12.54,0,5,5,108.1,7.6,1
5.51,4.13,7.86,7,73.5,13.59,10.13,11.41,0,4,3,64.9,20.9,1
7.26,7.23,8.67,0,73.4,9.75,6.21,24.87,1,7,2,76.8,9.8,1
13.32,4.89,3.43,2,40.0,18.4,2.12,17.36,0,2,4,117.5,19.5,2
6.67,5.27,4.63,7,82.2,10.98,5.25,19.16,0,6,2,79.3,4.0,1
4.4,3.6,5.19,4,82.2,12.85,5.86,20.11,1,6,1,49.8,14.5,1
4.14,3.41,5.62,2,95.7,9.76,1.37,24.48,2,1,5,90.2,0.0,1
2.92,2.02,3.82,2,75.7,9.23,4.42,15.27,1,8,3,56.4,5.5,1
12.59,1.39,7.28,10,77.8,13.57,4.26,33.97,1,8,5,7.9,10.1,1
7.2,3.86,5.03,9,71.7,8.71,1.03,27.04,1,1,4,75.3,9.4,1
4.49,1.12,5.03,2,81.2,7.27,7.43,12.98,0,2,2,85.0,12.4,1
6.19,2.6,3.59,2,57.0,7.6,3.08,13.94,1,1,5,89.0,6.4,1
15.9,9.9,3.83,0,50.9,13.94,6.69,16.35,0,6,2,70.1,21.8,2
15.29,5.89,5.62,5,72.6,13.01,6.33,22.03,1,4,2,82.4,18.3,2
6.78,6.78,8.09,8,94.5,13.96,12.6,22.04,0,2,1,71.2,21.4,1
11.58,2.51,7.01,8,48.2,13.16,3.98,37.48,2,0,2,65.3,23.0,1
9.18,5.39,4.19,0,83.9,7.85,5.65,27.7,2,1,2,91.5,1.9,1
12.32,5.35,3.19,5,77.8,7.1,6.84,15.17,0,3,1,19.6,5.1,2
8.45,8.4,5.32,4,50.0,10.2,10.04,6.73,0,3,1,84.9,20.1,1
3.08,2.9,4.4,6,67.1,6.69,1.58,18.38,2,4,3,92.5,0.0,0
12.9,8.38,8.26,3,56.0,19.34,10.12,38.63,2,0,1,32.2,28.0,1
12.84,5.04,3.98,10,79.4,10.37,8.1,13.4,0,5,2,102.0,10.5,1
12.4,7.4,5.92,6,46.7,10.04,6.4,15.1,1,7,1,102.5,19.9,1
8.66,4.13,5.12,8,89.6,7.29,10.68,22.06,2,4,3,64.9,16.4,1
11.81,2.51,6.95,0,43.2,0.0,7.08,4.64,0,4,5,93.9,8.8,1
7.03,5.99,7.43,9,39.7,6.05,9.15,21.74,2,3,5,96.8,20.0,0
15.57,1.57,5.09,9,84.2,14.97,3.48,10.65,0,5,3,117.8,1.3,1
2.08,1.77,4.18,6,40.7,8.0,3.6,25.21,0,8,4,9.1,16.6,0
3.33,3.12,6.62,10,76.8,10.1,5.49,22.93,1,8,1,30.5,9.6,0
10.72,2.12,3.76,4,36.2,15.05,1.61,25.01,1,6,4,36.7,15.4,1
14.11,6.87,3.11,7,59.0,5.85,3.41,27.16,1,5,1,99.5,12.1,2
8.23,2.97,8.17,3,67.2,10.08,4.42,0.0,0,5,4,80.1,5.8,0
12.1,1.97,6.77,0,62.6,17.17,4.03,23.92,2,0,4,100.4,28.2,1
8.88,5.53,4.72,5,57.1,12.57,8.7,17.36,1,2,1,109.9,18.3,1
14.93,8.01,8.71,9,55.8,12.96,6.73,21.83,0,0,2,31.4,17.3,1
6.19,4.51,6.31,8,98.1,8.41,6.91,11.12,1,7,1,34.9,0.0,0
14.75,2.14,4.68,10,27.1,15.17,4.24,29.88,2,6,1,72.7,25.9,1
3.01,1.31,3.33,7,90.0,10.01,0.0,13.21,0,4,5,10.4,0.0,1
9.18,1.89,3.43,7,59.5,5.97,3.88,22.39,2,5,5,24.3,12.1,1
15.8,5.05,5.11,3,28.0,10.48,8.38,26.85,2,2,3,70.8,30.6,2
8.96,7.1,3.78,8,78.4,13.09,2.94,14.82,0,4,2,75.8,3.9,1
5.01,1.7,5.14,7,95.0,7.74,3.82,21.05,0,1,2,11.8,0.0,1
9.85,6.91,3.68,5,95.9,6.65,2.81,18.73,0,6,3,63.6,4.1,1
15.2,1.19,5.63,8,38.5,14.75,9.35,18.4,2,4,1,13.7,32.2,1
12.2,3.52,8.74,4,75.9,11.89,1.74,26.68,2,7,3,56.2,7.0,1
8.51,6.9,5.9,7,83.3,1.61,3.88,15.29,1,8,2,49.8,0.0,1
13.29,9.77,5.97,0,43.3,11.41,8.44,37.97,2,6,4,80.1,28.3,2
8.33,2.82,4.9,5,55.7,14.21,4.58,28.54,2,5,4,92.2,18.2,1
5.65,1.57,5.55,0,82.1,4.2,6.29,33.89,2,5,5,11.4,2.6,1
9.57,2.98,4.37,1,89.7,3.99,3.35,11.8,1,8,4,71.8,0.0,1
5.67,3.71,7.24,0,54.4,9.0,2.86,7.62,0,1,5,106.7,9.7,0
5.14,4.53,4.23,5,71.8,3.62,2.89,22.45,0,3,3,4.5,0.0,1
10.48,2.95,4.54,7,54.6,17.92,7.48,14.27,0,0,5,89.0,19.5,1
14.19,6.04,7.35,8,61.8,6.91,8.06,30.4,2,8,5,12.4,18.1,1
5.13,2.82,5.84,4,49.0,4.19,5.8,15.95,0,0,3,85.6,11.5,1
7.91,6.59,5.28,2,51.9,5.38,4.4,12.05,1,0,4,80.9,12.4,1
2.96,1.2,6.33,5,67.8,0.0,0.19,20.28,2,6,3,95.7,0.0,0
4.37,3.84,4.98,3,45.3,10.21,4.09,28.1,1,3,2,50.5,25.0,1
11.76,10.18,4.17,1,64.3,7.35,6.46,28.04,2,3,1,20.5,19.6,2
7.05,4.15,3.2,10,46.2,7.17,9.46,7.16,1,3,1,50.0,22.2,1
14.63,10.92,8.66,5,70.4,15.41,8.35,24.96,1,1,4,70.8,24.0,1
15.25,11.07,5.44,3,44.1,6.65,7.96,19.39,1,2,3,119.2,23.7,2
7.67,4.71,4.52,10,70.9,10.32,0.0,0.0,0,4,1,13.3,4.1,1
11.0,6.65,4.86,1,35.7,14.82,5.32,16.64,0,4,4,0.2,21.6,1
3.29,2.59,4.28,10,72.0,0.0,0.24,24.26,0,8,4,77.7,0.0,0
11.38,7.75,5.52,3,84.9,6.56,4.53,18.15,0,5,3,22.3,3.9,1
7.46,6.18,6.15,5,62.4,7.88,6.57,7.84,0,2,2,89.2,5.6,1
6.73,1.25,6.52,0,84.9,15.46,2.92,16.01,1,8,5,110.4,11.7,1
5.53,1.5,8.39,9,56.5,15.27,7.23,33.05,1,8,3,97.5,24.1,0
14.21,8.06,6.04,5,54.1,14.54,5.29,20.87,2,6,5,72.3,18.7,1
11.38,7.68,8.42,4,60.4,5.68,10.58,21.4,0,7,3,79.7,16.3,1
2.74,1.04,3.71,10,90.6,8.08,1.64,21.9,0,4,2,2.3,0.0,0
3.51,1.32,5.78,5,61.1,4.71,3.03,22.31,2,6,1,94.8,6.8,0
9.14,4.62,5.54,7,56.7,4.48,0.0,21.03,1,7,4,53.0,7.8,1
14.64,11.34,3.98,5,83.3,15.21,5.32,3.85,0,0,4,37.4,8.5,2
10.69,5.34,5.89,5,55.6,0.0,3.92,15.3,0,1,3,21.5,5.0,1
6.17,5.41,5.52,8,52.8,4.94,3.02,5.54,1,3,5,91.3,0.8,1
3.27,2.2,8.86,6,53.4,14.2,8.75,19.66,0,5,5,96.3,27.7,0
9.53,6.22,3.9,10,77.8,9.34,4.67,35.99,2,1,3,24.7,7.6,1
13.02,1.55,4.18,2,29.2,7.55,6.36,5.41,0,7,3,39.8,18.5,1
6.31,4.47,3.9,6,91.5,12.05,4.2,18.15,1,4,3,29.9,0.6,1
14.88,3.56,5.81,2,45.7,13.13,4.02,23.84,0,1,1,41.8,17.1,1
5.05,3.58,8.28,0,94.1,7.12,9.18,8.18,0,0,2,113.7,2.2,0
13.51,3.27,8.19,6,81.1,9.89,11.94,25.85,2,4,5,96.9,27.9,1
9.37,6.83,6.06,8,50.1,13.67,5.0,40.98,2,6,1,1.6,18.4,1
15.82,1.03,6.06,9,46.1,12.7,0.0,21.78,1,5,2,36.4,1.4,1
11.47,10.72,3.85,0,83.0,11.28,10.16,0.0,0,4,4,116.2,14.4,2
13.63,3.79,4.38,8,51.6,13.71,4.82,5.89,0,2,5,0.0,11.8,1
4.52,3.82,6.48,5,75.8,5.53,4.67,33.72,1,3,5,79.7,2.9,0
3.74,2.15,8.92,6,56.3,6.6,4.83,27.74,1,0,5,34.6,13.0,0
6.08,3.17,4.55,3,89.2,14.16,6.47,5.23,0,3,5,100.5,6.9,1
5.7,3.2,3.44,0,42.0,8.86,1.35,0.0,0,4,1,119.0,0.0,1
3.85,2.73,7.37,7,60.5,10.86,3.85,32.97,2,0,3,106.7,14.9,0
2.76,1.8,7.48,3,78.1,0.99,3.69,26.34,1,6,4,70.3,5.1,0
7.76,7.2,3.08,2,82.3,14.03,6.62,32.64,2,3,3,46.4,13.3,1
15.84,1.73,8.06,5,23.9,23.51,0.0,36.49,0,7,3,57.6,26.1,1
7.48,5.61,6.48,2,46.5,7.52,6.01,5.9,0,7,1,27.5,12.2,1
9.17,2.29,6.77,10,65.2,5.74,1.03,14.81,1,3,3,115.7,0.0,0
2.73,2.31,5.34,9,75.2,5.24,4.69,11.6,2,1,1,81.9,0.0,0
9.51,5.67,4.49,8,83.7,5.84,7.12,29.28,2,4,3,41.7,7.4,1
11.08,10.57,8.15,7,48.1,11.61,7.65,25.47,2,0,1,111.1,26.1,1
7.51,3.0,8.13,1,35.5,10.01,4.04,16.44,0,7,4,20.1,11.9,1
5.98,2.65,3.73,4,58.2,6.26,0.0,14.75,0,6,2,73.5,1.5,1
3.91,3.81,8.06,6,83.7,2.78,2.89,12.58,1,5,4,33.2,0.0,0
10.09,9.35,6.5,4,74.0,3.72,4.96,25.0,1,8,1,60.1,11.5,1
11.99,1.62,5.57,10,77.8,9.9,2.95,22.77,2,6,4,47.4,4.3,1
11.09,7.24,4.59,8,78.4,9.32,5.56,19.45,2,2,2,18.1,11.4,1
13.13,1.18,5.51,9,74.2,9.75,1.46,19.88,0,5,5,51.3,4.9,1
14.75,9.99,8.91,10,36.7,17.35,10.31,24.56,1,8,3,87.8,35.8,1
10.66,6.89,8.53,5,59.8,16.73,3.62,31.92,0,0,2,9.2,22.0,1
6.58,3.15,3.45,1,68.5,8.24,3.13,25.9,0,7,2,79.4,3.2,1
6.55,4.18,7.59,7,87.5,11.22,3.73,20.84,1,2,2,13.4,2.7,1
11.73,1.06,5.42,8,35.9,13.94,8.46,22.7,0,7,4,92.2,32.7,1
11.25,6.63,4.67,10,84.9,12.12,8.31,34.69,2,0,3,57.7,22.9,1
4.22,3.65,5.58,8,88.5,13.33,1.96,16.22,1,0,3,0.1,0.0,0
5.41,2.36,5.34,6,73.7,6.95,7.14,10.14,1,1,4,72.2,11.3,0
11.43,9.81,4.03,8,47.5,12.67,4.92,30.1,2,6,2,27.6,22.3,1
6.13,1.28,6.12,1,48.8,13.83,5.55,24.87,0,4,1,21.7,28.7,1
7.47,5.09,8.68,2,83.9,9.03,6.21,15.78,1,4,3,47.1,4.9,1
13.9,3.56,4.89,10,37.1,11.07,3.98,4.91,0,8,2,35.8,11.0,1
7.35,1.55,7.64,10,61.8,13.33,6.8,24.46,0,1,3,67.8,20.1,0
7.44,2.94,3.23,1,97.4,12.04,9.79,29.28,1,2,1,3.2,15.7,1
3.36,2.87,5.56,9,55.6,3.1,4.19,8.12,0,5,5,53.8,8.8,0
15.36,2.63,8.1,5,79.9,14.33,11.99,19.27,0,7,1,109.0,22.2,1
11.93,11.47,8.88,10,78.6,4.41,2.1,24.57,0,6,2,75.0,0.0,1
4.1,2.87,5.86,7,66.1,6.84,5.85,15.48,1,2,5,32.5,3.3,0
5.79,4.2,3.29,6,82.9,3.53,3.14,7.79,0,0,3,57.2,0.0,1
8.75,7.97,6.55,6,47.5,16.43,3.4,23.66,1,0,1,45.9,13.7,1
10.29,7.03,8.79,3,71.8,5.27,7.2,9.77,0,1,2,17.7,3.6,1
6.59,2.54,6.55,2,72.2,4.07,4.44,10.26,0,6,2,60.2,0.8,1
6.06,2.68,6.94,1,96.2,0.0,6.95,24.52,2,1,5,99.8,0.0,1
8.06,1.16,3.36,5,75.8,10.93,4.76,26.38,1,8,3,31.7,9.3,1
6.56,5.84,5.18,4,77.1,11.52,4.79,24.79,1,5,5,55.0,9.8,1
9.36,3.71,6.49,2,81.9,10.24,7.61,27.43,1,1,4,59.0,13.5,1
7.04,6.66,5.76,5,64.8,13.03,3.32,24.31,2,3,4,9.0,9.5,1
11.45,5.05,8.87,8,61.3,12.98,1.44,21.69,2,6,2,19.9,9.8,1
4.48,3.22,7.72,6,83.3,7.16,3.83,10.82,0,0,2,113.9,0.2,0
12.25,1.47,7.45,2,72.4,12.41,5.2,6.23,0,0,5,89.0,6.0,1
11.23,4.95,9.0,2,87.8,10.15,2.91,23.13,2,3,1,79.1,6.1,1
15.89,5.25,5.79,10,46.5,7.8,6.0,14.08,1,1,2,23.6,17.5,1
12.19,10.68,8.44,2,81.7,14.84,11.82,31.46,1,1,3,50.6,28.4,1
15.25,2.85,4.57,7,42.5,11.29,7.01,20.97,1,6,5,6.9,21.1,1
12.26,5.06,8.55,2,66.9,9.85,5.3,33.59,1,8,5,54.1,11.0,1
9.58,4.0,4.45,8,74.3,12.82,8.22,0.0,0,1,1,65.9,15.6,1
13.58,2.81,3.01,9,47.1,12.51,1.69,23.51,1,2,3,104.5,4.5,1
10.38,5.92,7.31,2,76.8,6.44,8.46,19.47,1,7,4,77.1,7.9,1
8.87,2.47,5.81,8,84.0,9.66,4.3,14.62,2,4,2,69.8,0.9,1
2.52,2.23,3.16,9,50.2,10.16,7.05,15.19,0,2,5,97.3,20.2,1
7.5,2.05,5.6,7,49.4,10.99,4.31,18.63,2,8,2,79.8,9.3,1
12.96,8.08,4.96,8,78.0,12.99,4.68,18.43,1,4,1,26.4,11.2,2
3.95,2.76,7.14,0,51.5,11.6,9.62,34.07,2,4,4,15.6,23.2,1
2.25,1.79,6.99,3,57.5,6.04,4.02,29.55,2,0,5,104.0,6.4,0
11.5,7.89,5.68,3,40.0,14.49,9.21,17.61,1,2,3,56.5,32.6,1
13.79,6.69,7.71,0,76.4,14.1,3.98,8.41,0,2,4,24.9,4.6,1
9.23,7.61,5.39,10,78.5,6.84,1.77,18.84,0,8,5,53.7,3.4,1
3.55,3.14,7.09,4,45.5,13.95,2.76,9.26,0,4,2,60.2,19.4,0
5.33,5.2,6.39,3,91.7,3.17,0.0,27.29,1,2,5,70.7,0.0,1
5.05,3.12,7.24,10,98.9,7.58,8.92,17.43,0,4,4,9.3,8.5,0
10.42,3.22,4.92,2,77.7,11.94,9.22,21.04,1,5,5,61.0,18.7,1
11.57,2.95,4.85,5,64.2,16.45,0.0,14.06,1,7,3,111.6,7.0,1
14.69,11.6,7.77,0,36.2,8.19,7.2,17.18,2,7,2,25.9,17.7,1
9.51,6.71,7.35,6,52.4,9.68,3.18,9.31,1,6,5,8.9,2.6,1
8.48,4.04,5.78,4,61.2,4.69,7.63,26.46,1,5,2,2.4,7.6,1
10.61,2.27,4.52,3,87.0,12.86,2.41,20.09,1,4,4,14.8,5.2,1
14.1,9.25,3.72,2,72.3,12.72,5.4,17.84,1,1,3,97.3,17.4,2
2.24,1.4,8.64,4,89.9,10.83,2.84,12.44,1,1,2,25.8,1.4,0
5.97,1.67,4.73,0,85.8,5.27,4.94,23.74,1,4,1,56.1,0.0,1
3.69,2.22,5.73,2,49.4,4.11,3.87,15.02,1,3,4,16.0,12.2,0
13.18,6.97,8.29,9,29.9,16.66,9.36,34.68,2,6,5,62.8,28.6,1
8.48,4.76,4.22,7,59.4,8.73,5.87,11.98,0,6,5,54.9,19.0,1
3.77,3.15,4.94,2,89.6,0.74,0.0,30.5,1,2,3,83.9,0.0,1
11.87,6.47,3.07,4,74.6,11.19,3.68,20.17,0,7,3,19.3,11.1,2
6.65,3.91,8.79,9,51.6,11.24,3.62,26.41,1,1,4,102.9,20.9,0
3.17,3.02,5.67,6,55.5,6.49,5.55,17.08,2,5,3,16.6,9.3,1
2.45,2.0,3.48,6,93.2,0.0,1.51,0.0,0,5,3,20.4,0.0,0
3.75,1.67,3.8,2,57.9,5.2,6.55,23.66,2,8,3,47.5,18.4,1
2.55,2.47,3.5,9,51.2,7.12,7.43,16.45,2,3,4,84.0,12.9,1
15.35,6.12,8.76,6,58.1,20.76,7.92,10.78,0,0,4,16.1,27.7,1
6.37,5.26,5.93,10,54.2,12.27,9.44,25.0,2,0,3,117.3,22.7,1
14.82,11.4,4.39,9,70.4,9.58,2.93,6.92,0,4,3,112.4,0.8,2
5.57,2.63,5.55,1,53.9,12.43,0.89,37.42,2,0,3,36.3,11.0,1
7.36,5.14,7.42,4,48.9,9.75,4.05,24.3,2,6,1,46.5,18.3,1
13.64,8.22,6.06,2,32.8,17.85,1.62,22.19,2,2,4,104.7,13.3,1
2.26,2.19,4.98,3,87.4,7.59,7.71,16.88,1,7,4,68.7,6.2,1
9.33,7.52,3.17,3,75.6,6.38,7.01,29.17,1,8,3,66.3,9.1,2
10.88,8.6,3.54,10,66.1,14.92,6.8,23.59,2,8,2,85.1,19.5,1
11.73,7.45,5.45,6,86.9,13.11,4.26,17.25,0,8,2,24.2,5.7,1
12.79,8.67,7.92,0,60.6,17.15,7.47,4.09,0,7,2,85.6,17.7,1
12.53,9.92,3.67,10,65.6,16.97,10.77,17.87,0,0,5,61.9,29.6,2
5.7,1.6,7.92,3,99.9,0.0,4.56,7.21,0,6,3,86.9,0.0,0
5.38,3.47,6.4,1,69.3,6.8,6.67,5.45,0,7,5,71.2,15.0,1
6.79,2.23,6.62,0,64.1,6.77,8.49,27.04,1,6,1,57.6,17.5,1
6.26,2.82,6.35,5,86.8,11.5,4.44,11.26,0,1,4,52.5,0.0,1
13.86,5.19,4.55,9,43.9,11.37,6.0,11.85,2,5,5,74.4,17.6,2
9.98,1.6,3.95,5,93.8,5.59,5.99,21.04,0,1,4,84.1,3.6,1
9.59,4.62,7.84,3,46.7,12.02,0.0,16.62,0,2,1,89.2,5.7,0
3.34,3.18,8.23,2,71.6,7.44,3.05,27.55,1,2,5,4.3,0.1,0
11.07,1.74,4.72,0,51.4,8.79,5.83,0.0,0,1,2,5.7,8.1,1
14.07,5.1,5.25,3,48.6,12.11,5.48,25.19,0,0,4,61.6,16.2,1
11.92,1.63,3.36,0,76.0,13.5,1.61,26.7,0,2,3,28.5,6.8,1
5.82,2.0,4.21,10,53.2,13.1,8.55,31.22,1,1,2,44.7,25.0,1
4.09,2.57,8.57,4,93.0,6.77,5.48,16.21,1,6,1,28.1,0.0,0
10.65,7.4,3.89,1,67.1,10.07,7.34,29.72,0,5,1,17.3,10.6,2
3.94,3.51,3.16,2,105.6,8.39,9.22,10.82,0,0,5,93.4,2.4,1
9.63,3.88,4.86,9,84.8,11.66,9.78,16.59,0,2,3,98.9,15.2,1
14.07,6.81,3.63,6,26.3,6.63,9.51,23.24,1,7,4,86.7,28.6,2
9.06,5.15,8.95,4,58.6,8.04,6.24,35.05,2,2,1,77.9,16.0,1
14.86,7.61,7.39,4,35.0,12.23,4.67,24.81,2,6,3,70.4,26.3,1
14.96,9.61,3.8,4,28.2,8.83,3.86,10.94,0,7,5,2.4,14.1,2
14.07,10.02,5.5,1,32.9,17.41,8.23,24.86,0,2,3,105.1,34.3,2
14.6,9.47,6.17,5,79.1,14.95,4.29,23.08,1,7,2,84.7,7.7,2
2.3,1.2,7.26,9,81.9,11.48,3.8,14.1,1,6,2,83.4,5.0,0
4.32,3.72,7.82,5,44.9,5.46,2.61,22.4,1,3,1,7.0,4.3,0
7.31,7.24,8.8,4,86.6,6.33,4.81,14.67,2,6,5,85.0,0.0,0
3.46,1.89,4.8,3,64.1,8.49,4.25,24.75,2,3,4,118.6,14.7,1
10.06,6.65,7.94,3,69.1,11.6,7.67,12.04,1,1,2,49.1,9.7,1
15.02,4.14,5.82,1,41.8,14.3,6.81,11.53,1,8,3,62.5,22.4,1
11.25,10.46,6.4,8,60.1,21.39,8.86,9.58,0,7,1,74.3,27.8,1
14.47,11.89,6.04,10,66.9,8.1,7.49,20.0,0,3,2,74.0,15.3,2
6.65,5.86,8.67,10,82.7,6.27,2.84,20.63,2,3,1,99.1,0.0,0
6.36,4.08,4.25,5,49.2,11.63,2.46,32.08,2,1,2,17.8,9.0,1
9.31,8.59,5.29,5,75.9,10.53,5.31,20.16,0,3,4,118.4,9.8,1
15.72,4.09,7.81,3,59.0,12.53,7.52,21.95,1,0,3,31.6,18.3,1
14.25,10.74,3.61,10,61.8,10.46,4.29,31.39,2,1,5,29.6,16.1,2
6.64,4.4,7.95,10,48.5,1.53,4.96,17.37,1,1,3,62.1,11.2,0
4.56,3.89,8.43,3,81.8,7.46,3.13,17.93,1,3,2,76.3,0.0,0
4.95,4.1,3.66,3,64.2,11.06,2.62,18.35,0,0,3,69.1,5.6,1
9.49,4.28,7.41,0,60.0,13.42,2.76,26.46,0,8,2,17.3,14.4,1
13.76,1.92,4.02,7,34.6,19.67,4.46,16.51,2,2,5,57.3,20.1,1
5.31,1.45,3.3,3,67.8,8.09,6.32,13.12,1,0,5,77.9,11.3,1
12.28,11.16,6.13,0,70.8,7.31,6.39,21.9,1,3,4,114.6,9.0,2
15.29,11.85,4.41,9,72.5,16.19,8.88,16.72,0,5,3,49.0,26.6,2
9.19,5.85,3.58,2,77.3,12.65,3.36,14.24,2,3,1,59.0,6.1,1
14.39,6.81,3.68,5,72.9,17.63,6.47,22.11,1,0,2,25.6,19.2,2
8.02,5.2,3.37,5,89.7,8.94,6.68,11.79,0,6,4,98.5,2.1,1
6.71,1.26,5.22,3,64.1,17.19,3.33,12.63,0,4,5,17.0,14.2,1
10.08,2.05,5.77,4,88.4,7.1,3.32,0.0,0,0,5,94.8,0.0,1
7.62,5.13,4.9,9,57.6,13.86,0.0,22.92,0,4,4,100.5,8.9,1
15.27,6.93,6.83,6,65.9,16.27,4.69,35.06,2,3,5,34.8,17.6,1
10.92,4.06,4.35,9,35.6,16.72,7.7,22.34,0,2,4,110.7,33.0,1
8.49,5.81,6.24,9,56.1,8.75,5.55,23.37,0,1,1,15.3,24.7,1
11.73,4.27,5.41,9,55.0,13.5,0.59,14.86,1,6,5,2.0,5.7,1
11.16,6.41,4.22,10,44.2,12.61,2.77,17.05,2,2,4,83.1,15.0,1
7.27,3.71,5.17,3,50.5,4.13,0.85,6.68,0,2,1,15.8,0.0,1
15.2,3.02,8.54,3,62.2,11.73,4.81,21.71,1,5,4,117.2,12.6,1
3.38,1.0,3.01,5,68.3,5.69,5.46,18.35,0,3,2,116.9,10.9,1
8.38,3.19,3.9,10,88.0,14.2,8.03,10.37,0,7,1,5.5,10.2,1
5.57,4.16,6.92,6,62.7,3.16,8.76,28.18,2,6,2,28.6,17.1,0
6.85,4.48,6.53,8,41.3,9.91,8.34,14.03,0,2,5,110.8,22.7,1
8.57,4.29,5.02,0,60.5,5.34,7.85,23.55,0,0,5,105.3,9.1,1
4.0,3.5,3.78,3,92.2,3.71,7.87,10.09,0,4,1,73.4,0.0,1
2.87,1.7,8.13,4,85.5,7.51,3.07,12.62,0,5,5,101.6,4.4,0
5.7,3.69,6.2,9,56.4,1.4,5.34,0.11,0,2,4,93.3,4.4,0
3.62,2.42,4.19,5,48.8,4.54,4.4,26.1,0,3,4,6.2,10.0,1
3.45,1.97,6.02,6,66.4,3.79,2.97,18.79,1,4,1,98.8,2.0,0
4.08,2.77,5.2,10,71.9,9.51,6.51,36.37,1,0,4,2.6,18.6,0
8.54,7.16,4.3,4,42.4,12.65,7.18,29.41,1,5,5,98.2,35.5,1
11.06,5.69,6.87,5,76.8,8.54,1.58,24.59,2,7,1,84.0,2.5,1
11.18,2.44,3.56,5,51.7,6.27,0.98,0.0,0,5,4,96.7,0.0,1
5.31,1.33,3.96,3,59.9,11.65,8.9,12.72,0,7,3,52.0,18.7,1
3.88,3.41,7.5,8,49.6,8.23,3.62,33.51,2,1,3,91.8,11.1,0
9.7,6.31,7.17,9,91.8,8.07,5.81,19.25,0,2,1,95.8,4.4,1
7.68,7.47,4.21,1,40.0,8.69,2.79,29.81,1,4,4,20.9,17.7,1
7.82,5.39,6.97,8,71.9,4.26,4.48,0.0,0,5,4,82.3,0.0,1
8.04,1.94,4.25,3,40.6,16.44,1.16,26.89,2,6,3,114.2,14.3,1
11.57,1.83,6.35,1,86.3,6.72,7.05,20.09,2,6,1,32.0,11.8,1
5.67,1.05,8.23,10,83.7,4.76,4.23,22.35,2,6,5,60.7,2.1,0
4.69,1.32,6.76,10,70.4,9.29,8.91,38.32,0,2,5,29.3,16.9,0
8.35,6.85,4.3,9,58.5,11.97,0.9,28.74,2,6,4,33.5,6.4,1
13.73,7.77,4.36,0,71.6,16.06,0.0,25.21,2,0,2,66.9,9.5,2
14.87,4.93,7.17,10,58.5,10.88,0.0,11.48,1,5,1,89.4,4.6,1
9.9,8.94,8.96,0,65.7,8.44,2.05,7.45,0,5,5,54.1,0.0,1
5.28,3.47,5.17,10,48.9,1.89,3.41,17.73,0,2,3,5.4,2.2,1
9.28,1.29,4.69,2,81.5,17.65,3.6,21.04,0,4,2,113.9,15.1,1
10.61,9.56,3.36,8,48.9,5.28,5.29,18.08,1,3,4,38.5,12.3,2
7.54,7.18,7.96,4,58.1,12.41,8.79,19.03,1,7,4,53.3,24.5,0
12.04,10.64,8.05,6,51.5,9.68,5.62,9.01,0,6,3,76.8,9.4,1
9.69,3.39,6.88,4,21.8,14.19,5.28,4.63,1,0,1,115.8,25.3,1
8.71,4.02,3.2,6,34.4,5.36,7.15,15.99,1,5,4,90.1,24.4,1
6.95,6.56,3.33,0,51.4,16.66,8.7,35.51,2,5,2,70.6,28.4,2
